line,section_or_table,literal,value,category,source_file,source_key_or_derivation,source_value,mapping_scope,status,context
856,tab:greeks,5.55\times10^{-17},5.55e-17,experiment output,results/greeks_check_call_v5.json,"vega.median_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, call  [by-line review: vega median abs. autodiff-vs-analytic difference]]",5.551115123125783e-17,line,ROUNDED-OK,Call & $1.84\times10^{-14}$ & $1.40\times10^{-16}$ & $1.38\times10^{-15}$ & $5.55\times10^{-17}$ \\
857,tab:greeks,1.43\times10^{-14},1.43e-14,experiment output,results/greeks_check_put_v5.json,"delta.max_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, put  [by-line review: put delta max abs. autodiff-vs-analytic difference]]",1.432187701766452e-14,line,ROUNDED-OK,Put  & $1.43\times10^{-14}$ & $8.37\times10^{-17}$ & $2.12\times10^{-15}$ & $5.55\times10^{-17}$ \\
857,tab:greeks,2.12\times10^{-15},2.12e-15,experiment output,results/greeks_check_put_v5.json,"vega.max_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, put  [by-line review: put vega max abs. autodiff-vs-analytic difference]]",2.1163626406917047e-15,line,ROUNDED-OK,Put  & $1.43\times10^{-14}$ & $8.37\times10^{-17}$ & $2.12\times10^{-15}$ & $5.55\times10^{-17}$ \\
857,tab:greeks,5.55\times10^{-17},5.55e-17,experiment output,results/greeks_check_put_v5.json,"vega.median_abs_diff  [tab:greeks put row: identical to the call cell at three significant figures (both 5.551115123125783e-17), but this occurrence is the put artifact's value, not the call's]",5.551115123125783e-17,line,ROUNDED-OK,Put  & $1.43\times10^{-14}$ & $8.37\times10^{-17}$ & $2.12\times10^{-15}$ & $5.55\times10^{-17}$ \\
857,tab:greeks,8.37\times10^{-17},8.37e-17,experiment output,results/greeks_check_put_v5.json,"delta.median_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, put]",8.370040771588094e-17,global,ROUNDED-OK,Put  & $1.43\times10^{-14}$ & $8.37\times10^{-17}$ & $2.12\times10^{-15}$ & $5.55\times10^{-17}$ \\
864,Black--Scholes decoder derivative consistency,1.43\times10^{-14},1.43e-14,experiment output,results/greeks_check_put_v5.json,"delta.max_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, put  [by-line review: put delta max abs. autodiff-vs-analytic difference]]",1.432187701766452e-14,line,ROUNDED-OK,"contracts is $1.84\times10^{-14}$ for call delta and $1.43\times10^{-14}$ for put delta, and"
864,Black--Scholes decoder derivative consistency,1.84\times10^{-14},1.84e-14,experiment output,results/greeks_check_call_v5.json,"delta.max_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, call  [by-line review: call delta max abs. autodiff-vs-analytic difference]]",1.837419105754634e-14,line,ROUNDED-OK,"contracts is $1.84\times10^{-14}$ for call delta and $1.43\times10^{-14}$ for put delta, and"
865,Black--Scholes decoder derivative consistency,1.38\times10^{-15},1.38e-15,experiment output,results/greeks_check_call_v5.json,"vega.max_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, call  [by-line review: call vega max abs. autodiff-vs-analytic difference]]",1.3808398868775384e-15,line,ROUNDED-OK,"$1.38\times10^{-15}$ for call vega and $2.12\times10^{-15}$ for put vega, with medians at or below"
865,Black--Scholes decoder derivative consistency,2.12\times10^{-15},2.12e-15,experiment output,results/greeks_check_put_v5.json,"vega.max_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, put  [by-line review: put vega max abs. autodiff-vs-analytic difference]]",2.1163626406917047e-15,line,ROUNDED-OK,"$1.38\times10^{-15}$ for call vega and $2.12\times10^{-15}$ for put vega, with medians at or below"
866,Black--Scholes decoder derivative consistency,1.40\times10^{-16},1.3999999999999998e-16,experiment output,results/greeks_check_call_v5.json,"delta.median_abs_diff  [autograd-vs-closed-form BS greeks check at the predicted sigma_hat, call  [by-line review: call delta median abs. autodiff-vs-analytic difference]]",1.4007892068512717e-16,line,ROUNDED-OK,"$1.40\times10^{-16}$; we quote the two greeks separately rather than as a single range, since their"
886,Limitations,0.9986,0.9986,experiment output,results/baselines_v5.json,records.option_type=call&baseline=intrinsic_zero_vol.metrics.all.r2_price  [rounded restatement of the call intrinsic_zero_vol baseline  [by-line review: call zero-volatility-limit baseline R2(price)]],0.9985863019037233,line,ROUNDED-OK,"forward intrinsic), which fits no parameter, already reaches $R^2(\text{price}) = 0.9986$ for calls"
892,Limitations,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,put log-$R^2$ comes almost entirely from rows clamped to the standardized surface's 10-delta boundary
913,Limitations,21,21.0,dataset/config/provenance,train_model_v3/call/results_spot_history_v5/config.json,grid_h  [trailing trading days in the SPX/VIX history windows],21.0,global,EXACT,branches are not strictly-prior-information inputs either: their 21-trading-day windows end on the
920,Limitations,"766{,}080",766080.0,derived statistic,train_model_v3/call/results_vol_surface_v5/config.json,"J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 11 * 17 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim')  [flattening-projection parameter count for the surface, 11x17 grid branch: fno_width * grid_h * grid_w * latent_dim + latent_dim  [by-line review: IV-surface first-layer flattening-projection parameter count]]",766080.0,line,DERIVED,"level-free.} The first, grid-dependent layer of the two-layer flattening projection holds 766{,}080"
921,Limitations,"430{,}208",430208.0,derived statistic,train_model_v3/call/results_vol_surface_v5/config.json,"J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 21 * 5 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim')  [flattening-projection parameter count for the SPX history, 21x5 grid branch: fno_width * grid_h * grid_w * latent_dim + latent_dim  [by-line review: SPX-history first-layer flattening-projection parameter count]]",430208.0,line,DERIVED,"(surface), 430{,}208 (SPX history), and"
922,Limitations,2.2,2.2,derived statistic,train_model_v3/call/results_vol_surface_v5/config.json,"(J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 11 * 17 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim')) / (J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 21 * 4 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim'))  [ratio of the largest to the smallest flattening projection (766,080 / 344,192)]",2.225734473782075,global,DERIVED,"344{,}192 (VIX history) parameters, a spread of roughly $2.2\times$; grid size, spectral modes, input"
922,Limitations,"344{,}192",344192.0,derived statistic,train_model_v3/call/results_vol_surface_v5/config.json,"J('train_model_v3/call/results_vol_surface_v5/config.json','fno_width') * 21 * 4 * J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim') + J('train_model_v3/call/results_vol_surface_v5/config.json','latent_dim')  [flattening-projection parameter count for the VIX history, 21x4 grid branch: fno_width * grid_h * grid_w * latent_dim + latent_dim  [by-line review: VIX-history first-layer flattening-projection parameter count]]",344192.0,line,DERIVED,"344{,}192 (VIX history) parameters, a spread of roughly $2.2\times$; grid size, spectral modes, input"
932,Limitations,0,0.0,theoretical constant,,"the T -> 0 limit of the decoder and the max(., 0) floor of the static no-arbitrage bounds; definitional, not measured  [the T -> 0 limit of the decoder and the max(., 0) floor of the static no-arbitrage bounds; definitional, not measured]",0.0,global,EXACT,filter removes the degenerate exact-$T{=}0$ case but not the continuous ill-conditioning of
933,Limitations,0,0.0,theoretical constant,,"the T -> 0 limit of the decoder and the max(., 0) floor of the static no-arbitrage bounds; definitional, not measured  [the T -> 0 limit of the decoder and the max(., 0) floor of the static no-arbitrage bounds; definitional, not measured]",0.0,global,EXACT,$\partial \log(\text{price})/\partial \hat\sigma$ as $T \to 0$; the shortest surviving maturity band
957,Conclusion,2\times10^{-14},2e-14,derived statistic,"results/greeks_check_{call,put}_v5.json","max(J('results/greeks_check_call_v5.json','delta.max_abs_diff'), J('results/greeks_check_put_v5.json','delta.max_abs_diff'))  ['approximately 2e-14' for delta: the larger of the two option types (1.84e-14)  [by-line review: worst-case delta discrepancy over both option types]]",1.837419105754634e-14,line,DERIVED,discrepancy of approximately $2\times10^{-14}$ for delta and $2\times10^{-15}$ for vega
957,Conclusion,2\times10^{-15},2e-15,derived statistic,"results/greeks_check_{call,put}_v5.json","max(J('results/greeks_check_call_v5.json','vega.max_abs_diff'), J('results/greeks_check_put_v5.json','vega.max_abs_diff'))  ['approximately 2e-15' for vega: the larger of the two option types (2.12e-15)  [by-line review: worst-case vega discrepancy over both option types]]",2.1163626406917047e-15,line,DERIVED,discrepancy of approximately $2\times10^{-14}$ for delta and $2\times10^{-15}$ for vega
964,Conclusion,-0.32,-0.32,experiment output,results/ablation_scalar_sigma_v5.json,"rows.option_type=put&model_variant=scalar_sigma.r2_log_filtered  [put scalar-sigma R2(log), canonical CPU evaluator (-0.316871), quoted to two decimals in the abstract, Section results-ablation and the Conclusion because results/ablation_evaluator_consistency_v5.json shows the scalar-sigma log metric is only ~1e-2 reproducible across device paths and decoder precisions (Appendix numstab); Table tab:ablation keeps the six-decimal value  [by-line review: put scalar-sigma control R2(log), quoted to two decimals]]",-0.3168712644166485,line,ROUNDED-OK,matters: removing it collapses put $R^2(\log)$ from 0.978 to about $-0.32$ and put $R^2(\text{price})$ to
964,Conclusion,0.978,0.978,experiment output,train_model_v3/put/results_vol_surface_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 put/results_vol_surface_v5 r2_log_filtered  [by-line review: put IV-surface architecture-A R2(log), to three decimals]]",0.9778980973298367,line,ROUNDED-OK,matters: removing it collapses put $R^2(\log)$ from 0.978 to about $-0.32$ and put $R^2(\text{price})$ to
965,Conclusion,-3.09,-3.09,experiment output,results/ablation_scalar_sigma_v5.json,rows.option_type=put&model_variant=scalar_sigma.r2_price  [rounded restatement of the scalar-sigma ablation put r2_price],-3.0901904313264055,global,ROUNDED-OK,"$-3.09$, worse than predicting the mean. Comparing three candidate market-state input--encoder"
969,Conclusion,42,42.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,seed  [canonical seed for all twelve core runs],42.0,global,EXACT,observed seed-42 gap between the surface configuration and the historical ones is much larger than the
980,Conclusion,0.9999,0.9999,experiment output,train_model_v3/call/results_vol_surface_don_v5/metrics.json,r2_price  [rounded restatement of the Table T1 call/results_vol_surface_don_v5 r2_price],0.9999138031718999,global,ROUNDED-OK,"Taken together, on this dataset the approach reaches $R^2(\text{price}) \approx 0.9999$--$0.99998$ and"
980,Conclusion,0.99998,0.99998,experiment output,train_model_v3/call/results_vol_surface_v5/metrics.json,r2_price  [rounded restatement of the Table T1 call/results_vol_surface_v5 r2_price],0.9999769213678237,global,ROUNDED-OK,"Taken together, on this dataset the approach reaches $R^2(\text{price}) \approx 0.9999$--$0.99998$ and"
981,Conclusion,0.990,0.99,experiment output,train_model_v3/call/results_vol_surface_don_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 call/results_vol_surface_don_v5 r2_log_filtered  [by-line review: call IV-surface architecture-B R2(log), to three decimals]]",0.9902904454431337,line,ROUNDED-OK,"$R^2(\log) \approx 0.990$--$0.991$ on the IV-surface input for calls, though calls' price-$R^2$ is close"
981,Conclusion,0.991,0.991,experiment output,train_model_v3/call/results_vol_surface_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 call/results_vol_surface_v5 r2_log_filtered  [by-line review: call IV-surface architecture-A R2(log), to three decimals]]",0.9910440400919907,line,ROUNDED-OK,"$R^2(\log) \approx 0.990$--$0.991$ on the IV-surface input for calls, though calls' price-$R^2$ is close"
983,Conclusion,0.003,0.003,derived statistic,results/baselines_v5.json + train_model_v3/put/metrics.json,"J('results/baselines_v5.json','records.option_type=put&baseline=surface_spline.metrics.all.r2_price') - J('train_model_v3/put/results_vol_surface_don_v5/metrics.json','r2_price')  [put price-R2 shortfall of architecture B against the spline baseline]",0.0028146539148047323,global,DERIVED,shows the model 0.003--0.004 below IV-surface interpolation on price-space (0.993--0.994 vs.\ 0.997)
983,Conclusion,0.004,0.004,derived statistic,results/baselines_v5.json + train_model_v3/put/metrics.json,"J('results/baselines_v5.json','records.option_type=put&baseline=surface_spline.metrics.all.r2_price') - J('train_model_v3/put/results_vol_surface_v5/metrics.json','r2_price')  [put price-R2 shortfall of architecture A against the spline baseline]",0.0040412586234160885,global,DERIVED,shows the model 0.003--0.004 below IV-surface interpolation on price-space (0.993--0.994 vs.\ 0.997)
983,Conclusion,0.993,0.993,experiment output,train_model_v3/put/results_vol_surface_v5/metrics.json,"r2_price  [rounded restatement of the Table T1 put/results_vol_surface_v5 r2_price  [by-line review: put IV-surface architecture-A R2(price), to three decimals]]",0.9925532371315967,line,ROUNDED-OK,shows the model 0.003--0.004 below IV-surface interpolation on price-space (0.993--0.994 vs.\ 0.997)
983,Conclusion,0.994,0.994,experiment output,train_model_v3/put/results_vol_surface_don_v5/metrics.json,r2_price  [rounded restatement of the Table T1 put/results_vol_surface_don_v5 r2_price],0.9937798418402081,global,ROUNDED-OK,shows the model 0.003--0.004 below IV-surface interpolation on price-space (0.993--0.994 vs.\ 0.997)
983,Conclusion,0.997,0.997,experiment output,results/baselines_v5.json,records.option_type=put&baseline=surface_spline.metrics.all.r2_price  [rounded restatement of the put surface_spline baseline],0.9965944957550128,global,ROUNDED-OK,shows the model 0.003--0.004 below IV-surface interpolation on price-space (0.993--0.994 vs.\ 0.997)
984,Conclusion,-2.52,-2.52,experiment output,results/baselines_v5.json,records.option_type=put&baseline=surface_spline.metrics.all.r2_log_filtered  [rounded restatement of the put surface_spline baseline],-2.518558932468415,global,ROUNDED-OK,"but ahead of it by roughly 3.5 in $R^2(\log)$ (0.978--0.981 vs.\ $-2.52$), a gap that the"
984,Conclusion,0.978,0.978,experiment output,train_model_v3/put/results_vol_surface_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 put/results_vol_surface_v5 r2_log_filtered  [by-line review: put IV-surface architecture-A R2(log), to three decimals]]",0.9778980973298367,line,ROUNDED-OK,"but ahead of it by roughly 3.5 in $R^2(\log)$ (0.978--0.981 vs.\ $-2.52$), a gap that the"
984,Conclusion,0.981,0.981,experiment output,train_model_v3/put/results_vol_surface_don_v5/metrics.json,"r2_log_filtered  [rounded restatement of the Table T1 put/results_vol_surface_don_v5 r2_log_filtered  [by-line review: put IV-surface architecture-B R2(log), to three decimals]]",0.9812983540582504,line,ROUNDED-OK,"but ahead of it by roughly 3.5 in $R^2(\log)$ (0.978--0.981 vs.\ $-2.52$), a gap that the"
984,Conclusion,3.5,3.5,derived statistic,results/baselines_v5.json + train_model_v3/put/results_vol_surface_don_v5/metrics.json,"J('train_model_v3/put/results_vol_surface_don_v5/metrics.json','r2_log_filtered') - J('results/baselines_v5.json','records.option_type=put&baseline=surface_spline.metrics.all.r2_log_filtered')  [same lead, rounded to one decimal in the conclusion]",3.4998572865266655,global,DERIVED,"but ahead of it by roughly 3.5 in $R^2(\log)$ (0.978--0.981 vs.\ $-2.52$), a gap that the"
986,Conclusion,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,surface's 10-delta edge.
998,Hyperparameters,42,42.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,seed  [canonical seed for all twelve core runs],42.0,global,EXACT,"Identical across all twelve core runs: seed 42 (plus seeds 43, 44 for the four IV-surface replication"
998,Hyperparameters,43,43.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5_seed43/config.json,seed  [replication seed],43.0,global,EXACT,"Identical across all twelve core runs: seed 42 (plus seeds 43, 44 for the four IV-surface replication"
998,Hyperparameters,44,44.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5_seed44/config.json,seed  [replication seed],44.0,global,EXACT,"Identical across all twelve core runs: seed 42 (plus seeds 43, 44 for the four IV-surface replication"
999,Hyperparameters,100,100.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,epochs_adam  [Adam-phase epochs],100.0,global,EXACT,"runs); Adam phase, 100 epochs, learning rate $10^{-3}$ with reduce-on-plateau scheduling; fine-tuning"
999,Hyperparameters,10^{-3},0.001,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,lr  [Adam-phase learning rate],0.001,global,EXACT,"runs); Adam phase, 100 epochs, learning rate $10^{-3}$ with reduce-on-plateau scheduling; fine-tuning"
1000,Hyperparameters,10,10.0,dataset/config/provenance,results/spline_boundary_decomposition_v5.json,"results.option_type=call.grid.abs_delta_bounds.0  [the surface grid's lower |delta| and lower tenor (10-day) boundary, which is what most occurrences mean. The same literal is also the 80/10/10 split shares, the +-10%% band in Figure F5, the squared-log-error tail threshold, and min_finetune_epochs=10 in every run's config.json]",10.0,global,EXACT,"phase, 50 epochs, learning rate $10^{-5}$, minimum 10 fine-tuning epochs; batch size 256,"
1000,Hyperparameters,10^{-5},1e-05,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,finetune_lr  [fine-tuning learning rate],1e-05,global,EXACT,"phase, 50 epochs, learning rate $10^{-5}$, minimum 10 fine-tuning epochs; batch size 256,"
1000,Hyperparameters,256,256.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,batch_size  [training batch size],256.0,global,EXACT,"phase, 50 epochs, learning rate $10^{-5}$, minimum 10 fine-tuning epochs; batch size 256,"
1000,Hyperparameters,50,50.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,epochs_finetune  [fine-tuning epochs; the same literal is also the |delta|=50 column the spline baseline's fixed point is initialised at],50.0,global,EXACT,"phase, 50 epochs, learning rate $10^{-5}$, minimum 10 fine-tuning epochs; batch size 256,"
1001,Hyperparameters,1.0,1.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,grad_clip  [gradient-norm clipping threshold],1.0,global,EXACT,gradient-norm clipping at 1.0; early-stopping patience 5 in each phase. The FNO encoder uses 4 spectral
1001,Hyperparameters,4,4.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,modes1  [retained spectral modes (modes1) on the surface grid; the same literal is also the number of FNO blocks and the VIX-history grid width],4.0,global,EXACT,gradient-norm clipping at 1.0; early-stopping patience 5 in each phase. The FNO encoder uses 4 spectral
1001,Hyperparameters,5,5.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,patience_adam  [early-stopping patience in each phase; the same literal is also the SPX-history grid width (21x5) and Figure F3's 5x9 grid],5.0,global,EXACT,gradient-norm clipping at 1.0; early-stopping patience 5 in each phase. The FNO encoder uses 4 spectral
1002,Hyperparameters,1,1.0,theoretical constant,,"the 1x1-convolution skip connections, the 1-D native form of the history tensors, and the T <= 1 day maturity cut; definitional or config (see 24 hours)  [the 1x1-convolution skip connections, the 1-D native form of the history tensors, and the T <= 1 day maturity cut; definitional or config (see 24 hours)]",1.0,global,EXACT,"convolution blocks with $1{\times}1$-convolution skip connections and SiLU activations, width 32,"
1002,Hyperparameters,1,1.0,theoretical constant,,"the 1x1-convolution skip connections, the 1-D native form of the history tensors, and the T <= 1 day maturity cut; definitional or config (see 24 hours)  [the 1x1-convolution skip connections, the 1-D native form of the history tensors, and the T <= 1 day maturity cut; definitional or config (see 24 hours)]",1.0,global,EXACT,"convolution blocks with $1{\times}1$-convolution skip connections and SiLU activations, width 32,"
1002,Hyperparameters,32,32.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,fno_width  [FNO channel width],32.0,global,EXACT,"convolution blocks with $1{\times}1$-convolution skip connections and SiLU activations, width 32,"
1003,Hyperparameters,128,128.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,latent_dim  [latent/basis dimension; head and trunk hidden width is the same 128 (config head_hidden)],128.0,global,EXACT,flattened and projected to a 128-dimensional latent/basis vector; head/trunk hidden width is 128. The
1003,Hyperparameters,128,128.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,latent_dim  [latent/basis dimension; head and trunk hidden width is the same 128 (config head_hidden)],128.0,global,EXACT,flattened and projected to a 128-dimensional latent/basis vector; head/trunk hidden width is 128. The
1004,Hyperparameters,4,4.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,modes1  [retained spectral modes (modes1) on the surface grid; the same literal is also the number of FNO blocks and the VIX-history grid width],4.0,global,EXACT,number of retained spectral modes follows the grid: $4 \times 8$ (modes1 $\times$ modes2) for the
1004,Hyperparameters,8,8.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,modes2  [retained spectral modes (modes2) on the surface grid],8.0,global,EXACT,number of retained spectral modes follows the grid: $4 \times 8$ (modes1 $\times$ modes2) for the
1005,Hyperparameters,11,11.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,grid_h  [surface grid maturities],11.0,global,EXACT,"surface encoder on its $11 \times 17$ grid, and $6 \times 2$ for both the SPX-history ($21 \times 5$)"
1005,Hyperparameters,17,17.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,grid_w  [surface grid delta points],17.0,global,EXACT,"surface encoder on its $11 \times 17$ grid, and $6 \times 2$ for both the SPX-history ($21 \times 5$)"
1005,Hyperparameters,2,2.0,dataset/config/provenance,train_model_v3/call/results_spot_history_v5/config.json,modes2  [retained modes2 for the history encoders; the same literal is also the '2-D' of the 2-D FNO and the '1-D form' reshaping remark],2.0,global,EXACT,"surface encoder on its $11 \times 17$ grid, and $6 \times 2$ for both the SPX-history ($21 \times 5$)"
1005,Hyperparameters,21,21.0,dataset/config/provenance,train_model_v3/call/results_spot_history_v5/config.json,grid_h  [trailing trading days in the SPX/VIX history windows],21.0,global,EXACT,"surface encoder on its $11 \times 17$ grid, and $6 \times 2$ for both the SPX-history ($21 \times 5$)"
1005,Hyperparameters,5,5.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,patience_adam  [early-stopping patience in each phase; the same literal is also the SPX-history grid width (21x5) and Figure F3's 5x9 grid],5.0,global,EXACT,"surface encoder on its $11 \times 17$ grid, and $6 \times 2$ for both the SPX-history ($21 \times 5$)"
1005,Hyperparameters,6,6.0,dataset/config/provenance,train_model_v3/call/results_spot_history_v5/config.json,modes1  [retained modes1 for the history encoders],6.0,global,EXACT,"surface encoder on its $11 \times 17$ grid, and $6 \times 2$ for both the SPX-history ($21 \times 5$)"
1006,Hyperparameters,21,21.0,dataset/config/provenance,train_model_v3/call/results_spot_history_v5/config.json,grid_h  [trailing trading days in the SPX/VIX history windows],21.0,global,EXACT,and VIX-history ($21 \times 4$) encoders.
1006,Hyperparameters,4,4.0,dataset/config/provenance,train_model_v3/call/results_vol_surface_v5/config.json,modes1  [retained spectral modes (modes1) on the surface grid; the same literal is also the number of FNO blocks and the VIX-history grid width],4.0,global,EXACT,and VIX-history ($21 \times 4$) encoders.
1008,Hyperparameters,0.20,0.2,derived statistic,train_model_v3/call/train_vol_surface_don.py,"log1p(exp(-1.50)) + 1e-6  [architecture B's initial sigma_hat: softplus(sigma_bias init -1.50) + sigma_floor 1e-6, both literal in train_vol_surface_don.py]",0.2014142779827524,global,DERIVED,bias initialized so that $\hat\sigma \approx 0.20$ at initialization.
1012,Numerical stability,10^{-8},1e-08,dataset/config/provenance,train_model_v3/call/train_vol_surface.py,"1e-8  [the training/evaluation price clamp log(clamp(V/K, 1e-8)); it appears verbatim in every train script's `torch.clamp(price, min=1e-8)` and in analysis/_common.CLAMP_LOG]",1e-08,global,DERIVED,"The default training and evaluation path computes $\log(\mathrm{clamp}(V/K, 10^{-8}))$ for numerical"
1017,Numerical stability,4096,4096.0,dataset/config/provenance,results/ablation_evaluator_consistency_v5.json,"results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs4096.batch_size  [canonical CPU ablation evaluator batch size (analysis/eval_ablation.py EVAL_BATCH), recorded per path in the evaluator-consistency artifact]",4096.0,global,EXACT,A controlled re-evaluation of the same scalar-$\hat\sigma$ checkpoints on CPU (batch 512 and 4096) and
1017,Numerical stability,512,512.0,dataset/config/provenance,results/ablation_evaluator_consistency_v5.json,results.option_type=call&model_variant=scalar_sigma.paths.cpu_bs512.batch_size  [the second CPU batch size and the GPU/training-path batch size in the evaluator-consistency diagnostic],512.0,global,EXACT,A controlled re-evaluation of the same scalar-$\hat\sigma$ checkpoints on CPU (batch 512 and 4096) and
